terc,city,rm,mz,sym,sympod
1607054,Nysa,96,1,965789,965789
1604014,Byczyna,96,1,965275,965275
1611064,Ujazd,96,1,965967,965967
1601034,Grodków,96,1,965401,965401
1609074,Niemodlin,96,1,965750,965750
1611074,Zawadzkie,96,1,966004,966004
1608034,Olesno,96,1,932293,932293
1607014,Głuchołazy,96,1,965341,965341
1606024,Namysłów,96,1,965743,965743
1610014,Biała,96,1,965223,965223
1605024,Krapkowice,96,1,965677,965677
1661011,Opole,96,1,965016,965016
1610044,Prudnik,96,1,965878,965878
1611034,Kolonowskie,96,1,965631,965631
1604024,Kluczbork,96,1,965619,965619
1607064,Otmuchów,96,1,965832,965832
1605054,Zdzieszowice,96,1,966040,966040
1602014,Baborów,96,1,965200,965200
1601044,Lewin Brzeski,96,1,965720,965720
1604044,Wołczyn,96,1,965996,965996
1608024,Gorzów Śląski,96,1,931490,931490
1608044,Praszka,96,1,932353,932353
1610024,Głogówek,96,1,965281,965281
1607034,Korfantów,96,1,496946,496946
1611044,Leśnica,96,1,965714,965714
1611054,Strzelce Opolskie,96,1,965915,965915
1602034,Głubczyce,96,1,965329,965329
1601011,Brzeg,96,1,965252,965252
1608014,Dobrodzień,96,1,931454,931454
1609084,Ozimek,96,1,965849,965849
1604025,Czaple Stare,1,1,496633,496633
1607082,Korzękwice,1,1,501452,501452
1606032,Zieleniec,1,1,502061,502061
1603022,Korzonek,1,1,491647,491647
1604015,Chudoba,1,1,492546,492546
1609125,Goszczowice,1,1,504054,504054
1609125,Ligota Tułowicka,1,1,504060,504060
1609125,Skarbiszowice,1,1,504077,504077
1609125,Szydłów,1,1,504083,504083
1608045,Rozterk,1,1,143403,143403
1606042,Wężowice,1,1,503907,503907
1608015,Bzinica Nowa,1,1,131239,131239
1608015,Bzinica Stara,1,1,131340,131340
1609105,Przysiecz,1,1,502546,502546
1609105,Złotniki,1,1,502598,502598
1609105,Źlinice,1,1,502606,502606
1609105,Boguszyce,1,1,502440,502440
1609105,Chrząszczyce,1,1,502457,502457
1609105,Chrzowice,1,1,502463,502463
1609105,Folwark,1,1,502470,502470
1609105,Górki,1,1,502486,502486
1609105,Jaśkowice,1,1,502492,502492
1609105,Ligota Prószkowska,1,1,502500,502500
1609105,Nowa Kużnia,1,1,502517,502517
1601035,Rogów,1,1,495310,495310
1601035,Wierzbnik,1,1,495378,495378
1609022,Skarbiszów,1,1,493184,493184
1608025,Goła,1,1,131819,131819
1608025,Nowa Wieś,1,1,132003,132003
1608025,Pawłowice,1,1,132032,132032
1609132,Osowiec,1,1,504210,504210
1609132,Rzędów,1,1,504249,504249
1601035,Gierów,1,1,495102,495102
1601035,Głębocko,1,1,495119,495119
1604045,Rożnów,1,1,505160,505160
1604045,Szum,1,1,505208,505208
1601052,Błota,1,1,498454,498454
1609075,Michałówek,1,1,500100,500100
1602035,Ciermięcice,1,1,494166,494166
1611035,Spórok,1,1,496685,496685
1609085,Mnichus,1,1,501185,501185
1609085,Jedlice,1,1,501222,501222
1609085,Pustków,1,1,501239,501239
1604045,Duczów Mały,1,1,504930,504930
1611055,Dziewkowice,1,1,503072,503072
1604045,Markotów Duży,1,1,505125,505125
1608062,Bobrowa,1,1,144696,144696
1601035,Gałązczyce,1,1,495094,495094
1602035,Krasne Pole,1,1,494284,494284
1605025,Ściborowice,1,1,497348,497348
1605032,Dziedzice,1,1,503480,503480
1609075,Góra,1,1,499962,499962
1607035,Puszyna,1,1,497070,497070
1610045,Dębowiec,1,1,502629,502629
1610025,Błażejowice Dolne,1,1,493758,493758
1608015,Warłów,1,1,131423,131423
1609042,Dziekaństwo,1,1,496834,496834
1609052,Brynica,1,1,498951,498951
1611055,Rozmierz,1,1,503327,503327
1602035,Pietrowice,1,1,494456,494456
1602045,Kozłówki,1,1,496024,496024
1602045,Ludmierzyce,1,1,496060,496060
1602045,Pilszcz,1,1,496113,496113
1601035,Młodoszowice,1,1,495266,495266
1602035,Opawica,1,1,494433,494433
1601052,Lubsza,1,1,498589,498589
1610015,Wilków,1,1,491587,491587
1608025,Budzów,1,1,131788,131788
1607065,Kałków,1,1,500754,500754
1607065,Kijów,1,1,500760,500760
1607065,Meszno,1,1,500872,500872
1607065,Siedlec,1,1,500961,500961
1611035,Staniszcze Małe,1,1,496716,496716
1611035,Staniszcze Wielkie,1,1,496745,496745
1610015,Dębina,1,1,491386,491386
1606012,Włochy,1,1,493681,493681
1606025,Brzezinka,1,1,499459,499459
1606025,Bukowa Śląska,1,1,499471,499471
1606025,Głuszyna,1,1,499488,499488
1606025,Kowalowice,1,1,499554,499554
1608072,Prusków,1,1,505770,505770
1608045,Kowale,1,1,143308,143308
1608045,Wierzbie,1,1,143478,143478
1601052,Szydłowice,1,1,498738,498738
1609022,Karczów,1,1,493008,493008
1609012,Suchy Bór,1,1,492687,492687
1604015,Miechowa,1,1,492345,492345
1609022,Lipowa,1,1,493037,493037
1609022,Narok,1,1,493066,493066
1604015,Pszczonki,1,1,492500,492500
1604015,Sierosławice,1,1,492552,492552
1604025,Bąków,1,1,496231,496231
1610015,Nowa Wieś Prudnicka,1,1,491417,491417
1610015,Olbrachcice,1,1,491430,491430
1610015,Otoki,1,1,491446,491446
1601035,Wierzbna,1,1,495361,495361
1601035,Polana,1,1,495384,495384
1601035,Wójtowice,1,1,495421,495421
1601035,Starowice Dolne,1,1,495326,495326
1611012,Siedlec,1,1,495579,495579
1602015,Dzielów,1,1,491073,491073
1607055,Morów,1,1,500429,500429
1609105,Zimnice Wielkie,1,1,502581,502581
1602015,DzieÄmarów,1,1,491067,491067
1602015,Sułków,1,1,491127,491127
1609105,Zimnice Małe,1,1,502569,502569
1603052,Polska Cerekiew,1,1,502150,502150
1611065,Nogowczyce,1,1,504373,504373
1608035,Kucoby,1,1,140155,140155
1608025,Krzyżanowice,1,1,131995,131995
1609075,Tarnica,1,1,500228,500228
1609085,Antoniów,1,1,501050,501050
1601052,Raciszów,1,1,498678,498678
1607022,Zurzyce,1,1,495970,495970
1607035,Gryżów,1,1,496923,496923
1607035,Kuropas,1,1,496952,496952
1606012,Domaszowice,1,1,493505,493505
1611045,Kadłubiec,1,1,497986,497986
1611045,Łąki Kozielskie,1,1,498023,498023
1608015,Pludry,1,1,131280,131280
1608015,Rzędowice,1,1,131305,131305
1601022,Kopanie,1,1,491995,491995
1604032,Jasienie,1,1,497584,497584
1607075,Trzeboszowice,1,1,501328,501328
1609075,Sady,1,1,500197,500197
1607092,Czarnolas,1,1,502954,502954
1606052,Wilków,1,1,504829,504829
1607082,Reńska Wieś,1,1,501498,501498
1607082,Biechów,1,1,501370,501370
1608052,Nowe Karmonki,1,1,144331,144331
1605055,Oleszka,1,1,505591,505591
1601045,Przecza,1,1,498230,498230
1601045,Skorogoszcz,1,1,498282,498282
1603062,Pociękarb,1,1,502871,502871
1603062,Radziejów,1,1,502894,502894
1604025,Kuniów,1,1,496484,496484
1604025,Kujakowice Górne,1,1,496461,496461
1604025,Krzywizna,1,1,496449,496449
1604025,Kujakowice Dolne,1,1,496455,496455
1604025,Ligota Dolna,1,1,496490,496490
1608035,Łowoszów,1,1,140250,140250
1609112,Kąty Opolskie,1,1,503942,503942
1610015,Brzeżnica,1,1,491179,491179
1609042,Wawelno,1,1,496892,496892
1602035,Zopowy-Osiedle,1,1,494597,494597
1602035,Mokre-Kolonia,1,1,494404,494404
1602035,Nowe Sady,1,1,494350,494350
1602035,Kwiatoniów,1,1,494315,494315
1602035,Bernacice Górne,1,1,494083,494083
1602035,Głubczyce-Sady,1,1,494203,494203
1602035,Chróstno,1,1,494150,494150
1602035,Nowe Gołuszowice,1,1,494226,494226
1602035,Widok,1,1,494249,494249
1608052,Radłów,1,1,144383,144383
1604032,Laskowice,1,1,497638,497638
1611012,Borycz,1,1,495467,495467
1605042,Walce,1,1,504634,504634
1611055,Szymiszów,1,1,503385,503385
1603052,Zakrzów,1,1,502196,502196
1611065,Sieroniowice,1,1,504427,504427
1609022,Żelazna,1,1,493215,493215
1601035,Więcmierzyce,1,1,495390,495390
1601035,Wojsław,1,1,495415,495415
1601035,Sulisław,1,1,495349,495349
1601035,Żarów,1,1,495444,495444
1611055,Płużnica Wielka,1,1,503273,503273
1605042,Ćwiercie,1,1,504516,504516
1609062,Bukowo,1,1,499181,499181
1609052,Grabie,1,1,499040,499040
1601062,Czeska Wieś,1,1,500553,500553
1609052,Jełowa,1,1,499057,499057
1604045,Wierzbica Górna,1,1,505332,505332
1603042,Przedborowice,1,1,501794,501794
1603042,Urbanowice,1,1,501831,501831
1602045,Nasiedle,1,1,496076,496076
1606025,Mikowice,1,1,499643,499643
1603022,Solarnia,1,1,491699,491699
1602035,Zopowy,1,1,494580,494580
1602035,Tarnkowa,1,1,494551,494551
1601035,Lipowa,1,1,495237,495237
1601035,Nowa Wieś Mała,1,1,495272,495272
1611075,Żędowice,1,1,505438,505438
1611055,Kalinów,1,1,503215,503215
1611055,Kalinowice,1,1,503184,503184
1610025,Zawada,1,1,494002,494002
1609075,Grabin,1,1,499985,499985
1609075,Gracze,1,1,499991,499991
1607065,Wierzbno,1,1,501015,501015
1607065,Ulanowice,1,1,501009,501009
1610032,Prężynka,1,1,498402,498402
1610032,Słoków,1,1,498431,498431
1609075,Jakubowice,1,1,500056,500056
1605025,Żywocice,1,1,497408,497408
1605032,Pisarzowice,1,1,503557,503557
1607055,Głębinów,1,1,500270,500270
1601045,Wronów,1,1,498313,498313
1605015,Dąbrówka,1,1,494924,494924
1604045,Brynica,1,1,504893,504893
1610025,Góreczno,1,1,493787,493787
1607035,Ścinawa Nyska,1,1,497147,497147
1607042,Łambinowice,1,1,498810,498810
1607035,Węża,1,1,497160,497160
1611012,Ligota Czamborowa,1,1,495510,495510
1610015,Śmicz,1,1,491558,491558
1608062,Julianpol,1,1,144928,144928
1602035,Gołuszowice,1,1,494210,494210
1602035,Kietlice,1,1,494255,494255
1602015,Babice,1,1,491015,491015
1602022,Wysoka,1,1,491966,491966
1602035,Biernatów,1,1,494090,494090
1608072,Kadłub Wolny,1,1,505651,505651
1608072,Knieja,1,1,505711,505711
1601052,Kościerzyce,1,1,498550,498550
1606025,Woskowice Małe,1,1,499867,499867
1611022,Centawa,1,1,495639,495639
1605015,Odrowąż,1,1,495020,495020
1610015,Mokra,1,1,491400,491400
1610015,Pogórze,1,1,491469,491469
1603032,Sukowice,1,1,492948,492948
1608072,Zębowice,1,1,505869,505869
1609012,Niwki,1,1,492670,492670
1609022,Mechnice,1,1,493043,493043
1608035,Broniec,1,1,140089,140089
1606032,Dąbrówka Dolna,1,1,501854,501854
1608045,Rosochy,1,1,143395,143395
1608045,Brzeziny,1,1,143277,143277
1606025,Brzozowiec,1,1,499465,499465
1606025,Jastrzębie,1,1,499502,499502
1606025,Baldwinowice,1,1,499413,499413
1608045,Kozieł,1,1,143337,143337
1608045,Marki,1,1,143366,143366
1608045,PrzedmośÄ,1,1,143389,143389
1602022,Posucice,1,1,491890,491890
1604032,Wędrynia,1,1,497911,497911
1604032,Tuły,1,1,497868,497868
1601022,Łukowice Brzeskie,1,1,492026,492026
1601022,Skarbimierz,1,1,492078,492078
1607055,Wyszków Śląski,1,1,500524,500524
1608072,Poczołków,1,1,505740,505740
1608052,Biskupice,1,1,144259,144259
1601035,Bąków,1,1,495071,495071
1606012,Nowa Wieś,1,1,493586,493586
1607092,Sidzina,1,1,503014,503014
1606052,Dębnik,1,1,504723,504723
1607075,Lisie Kąty,1,1,501280,501280
1609075,Piotrowa,1,1,500139,500139
1607082,Strobice,1,1,501541,501541
1609085,Krasiejów,1,1,501140,501140
1609085,Grodziec,1,1,501133,501133
1609075,Rogi,1,1,500151,500151
1609075,Tłustoręby,1,1,500234,500234
1609085,Chobie,1,1,501096,501096
1609085,Szczedrzyk,1,1,501216,501216
1609085,Nowa Schodnia,1,1,501191,501191
1604032,Ciarka,1,1,497495,497495
1611045,Krasowa,1,1,497992,497992
1607035,Niesiebędowice,1,1,496981,496981
1607035,Myszowice,1,1,496975,496975
1601052,Nowy Świat,1,1,498649,498649
1604025,Ligota Zamecka,1,1,496515,496515
1608035,Kolonia Łomnicka,1,1,140110,140110
1607042,Szadurczyce,1,1,498916,498916
1607042,Mańkowice,1,1,498856,498856
1607042,Sowin,1,1,498900,498900
1601045,Nowa Wieś Mała,1,1,498218,498218
1603062,Reńska Wieś,1,1,502902,502902
1604015,Biskupice,1,1,492121,492121
1602022,Bliszczyce,1,1,491720,491720
1602022,Dzbańce,1,1,491771,491771
1609062,Dębiniec,1,1,499198,499198
1609062,Grabczok,1,1,499206,499206
1609132,Ligota Turawska,1,1,504189,504189
1603052,Jaborowice,1,1,502109,502109
1610015,Górka Prudnicka,1,1,491251,491251
1610015,Chrzelice,1,1,491185,491185
1609112,Walidrogi,1,1,504048,504048
1608035,Wysoka,1,1,140445,140445
1604032,Trzebiszyn,1,1,497845,497845
1610045,Wierzbiec,1,1,502760,502760
1610045,Rudziczka,1,1,502701,502701
1601045,Borkowice,1,1,498098,498098
1605025,Gwożdzice,1,1,497220,497220
1608025,Skrońsko,1,1,132061,132061
1607055,Regulice,1,1,500470,500470
1607055,Przełęk,1,1,500458,500458
1607055,Złotogłowice,1,1,500530,500530
1607055,Wierzbięcice,1,1,500518,500518
1602035,Krzyżowice,1,1,494309,494309
1608052,Wichrów,1,1,144503,144503
1609062,Nowe Budkowice,1,1,499293,499293
1605015,Górażdże,1,1,494930,494930
1604045,Krzywiczyny,1,1,505065,505065
1601035,Kobiela,1,1,495183,495183
1611055,Brzezina,1,1,503066,503066
1604045,Szymonków,1,1,505214,505214
1605025,Pietna,1,1,497294,497294
1605025,Rogów Opolski,1,1,497302,497302
1605032,Wawrzyńcowice,1,1,503646,503646
1603042,Ostrożnica,1,1,501736,501736
1603052,Ciężkowice,1,1,502078,502078
1603042,Trawniki,1,1,501819,501819
1609022,Niewodniki,1,1,493103,493103
1609022,Prądy,1,1,493161,493161
1611055,Rożniątów,1,1,503333,503333
1611065,Klucz,1,1,504344,504344
1609022,Dąbrowa,1,1,492983,492983
1601062,Janów,1,1,500582,500582
1609012,Lędziny,1,1,492658,492658
1609052,Kępa,1,1,499100,499100
1609012,Dębska Kużnia,1,1,492629,492629
1601062,Obórki,1,1,500613,500613
1602035,Zubrzyce,1,1,494605,494605
1601035,Lubcz,1,1,495243,495243
1608035,Borki Małe,1,1,139956,139956
1606025,Barzyna,1,1,499436,499436
1606025,Ligotka,1,1,499614,499614
1607075,Kamienica,1,1,501268,501268
1609092,Popielów,1,1,502291,502291
1608045,Kik,1,1,143290,143290
1608015,Kolejka,1,1,131185,131185
1608015,Ligota Dobrodzieńska,1,1,131200,131200
1608072,Radawie,1,1,505786,505786
1607035,Rzymkowice,1,1,497101,497101
1607035,Ścinawa Mała,1,1,497130,497130
1603062,Łężce,1,1,502836,502836
1603052,Witosławice,1,1,502173,502173
1604025,Biadacz,1,1,496283,496283
1607042,Bielice,1,1,498767,498767
1607042,Lasocice,1,1,498804,498804
1610025,Ciesznów,1,1,493764,493764
1610025,Biedrzychowice,1,1,493729,493729
1604015,Nasale,1,1,492374,492374
1607015,Jarnołtówek,1,1,494692,494692
1610032,Trzebina,1,1,498448,498448
1610032,Lubrza,1,1,498371,498371
1604015,Jaśkowice,1,1,492316,492316
1607065,Suszkowice,1,1,500984,500984
1610025,Mochów,1,1,493853,493853
1610025,Wierzch,1,1,493965,493965
1606032,Fałkowice,1,1,501950,501950
1606042,Biestrzykowice,1,1,503698,503698
1606032,Pokój,1,1,502026,502026
1604025,Gotartów,1,1,496395,496395
1604025,Bogdańczowice,1,1,496366,496366
1604025,Borkowice,1,1,496372,496372
1604025,Bogacica,1,1,496337,496337
1609132,Zawada,1,1,504290,504290
1602022,Uciechowice,1,1,491914,491914
1609062,Stare Budkowice,1,1,499353,499353
1609062,Święciny,1,1,499382,499382
1609062,Radomierowice,1,1,499330,499330
1602015,Sucha Psina,1,1,491110,491110
1606025,Igłowice,1,1,499494,499494
1601052,Roszkowice,1,1,498715,498715
1606025,Józefków,1,1,499525,499525
1608045,Strojec,1,1,143449,143449
1602015,Księże Pole,1,1,491080,491080
1606012,Zofijówka,1,1,493712,493712
1603052,Łaniec,1,1,502138,502138
1603052,Dzielawy,1,1,502084,502084
1603032,Dzielnica,1,1,492730,492730
1610015,Ogiernicze,1,1,491423,491423
1607065,Łąka,1,1,500820,500820
1607065,Nadziejów,1,1,500889,500889
1607065,Starowice,1,1,500978,500978
1607055,Iława,1,1,500330,500330
1608015,Zwóz,1,1,131452,131452
1607055,Kubice,1,1,500406,500406
1608035,Boroszów,1,1,140066,140066
1609012,Daniec,1,1,492581,492581
1609012,Dąbrowice,1,1,492606,492606
1603052,Mierzęcin,1,1,502144,502144
1602022,Niekazanice,1,1,491877,491877
1609062,Grabice,1,1,499229,499229
1603032,Przewóz,1,1,492836,492836
1603042,Chrósty,1,1,501564,501564
1603042,Jakubowice,1,1,501630,501630
1609062,Młodnik,1,1,499264,499264
1607055,Hanuszów,1,1,500317,500317
1607055,Niwnica,1,1,500435,500435
1607055,Sękowice,1,1,500493,500493
1602015,Boguchwałów,1,1,491021,491021
1602035,Braciszów,1,1,494137,494137
1609032,Dobrzeń Wielki,1,1,493439,493439
1611012,Izbicko,1,1,495480,495480
1604025,Smardy Dolne,1,1,496580,496580
1604045,Skałągi,1,1,505183,505183
1601035,Gnojna,1,1,495125,495125
1601035,Kopice,1,1,495208,495208
1601035,Bogdanów,1,1,495088,495088
1611075,Kielcza,1,1,505415,505415
1607055,Goświnowice,1,1,500292,500292
1607055,Domaszkowice,1,1,500263,500263
1611055,Grodzisko,1,1,503089,503089
1611055,Kadłub,1,1,503132,503132
1604025,Unieszów,1,1,496656,496656
1609032,Dobrzeń Mały,1,1,493416,493416
1604045,Duczów Wielki,1,1,504953,504953
1604045,Bruny,1,1,504864,504864
1605015,Kamień Śląski,1,1,494947,494947
1602045,Rozumice,1,1,496142,496142
1602045,Wojnowice,1,1,496171,496171
1601045,Strzelniki,1,1,498307,498307
1605025,Żużela,1,1,497383,497383
1605032,Łowkowice,1,1,503528,503528
1605055,Jasiona,1,1,505480,505480
1608062,Dalachów,1,1,144779,144779
1602022,Włodzienin,1,1,491937,491937
1609112,Nakło,1,1,503988,503988
1610015,Józefów,1,1,491297,491297
1610015,Laskowiec,1,1,491340,491340
1603022,Goszyce,1,1,491624,491624
1608025,Jamy,1,1,131854,131854
1608025,Kobyla Góra,1,1,131937,131937
1608025,Pakoszów,1,1,132026,132026
1607015,Konradów,1,1,494700,494700
1607015,Burgrabice,1,1,494663,494663
1610025,Zwiastowice,1,1,494054,494054
1610032,Dytmarów,1,1,498336,498336
1607035,Rączka,1,1,497087,497087
1607035,Włostowa,1,1,497207,497207
1610025,Tomice,1,1,493920,493920
1610025,Stare Kotkowice,1,1,493907,493907
1610025,Szonów,1,1,493913,493913
1610032,Skrzypiec,1,1,498425,498425
1601035,Mikołajowa,1,1,495250,495250
1602035,Zawiszyce,1,1,494568,494568
1602035,Radynia,1,1,494491,494491
1608035,Leśna,1,1,140190,140190
1606025,Minkowskie,1,1,499666,499666
1606025,Niwki,1,1,499672,499672
1602045,Lubotyń,1,1,496030,496030
1607015,Polski Świętów,1,1,494870,494870
1609092,Stobrawa,1,1,502428,502428
1606012,Dziedzice,1,1,493534,493534
1604045,Wierzbica Dolna,1,1,505326,505326
1609052,Luboszyce,1,1,499146,499146
1609042,Polska Nowa Wieś,1,1,496886,496886
1609042,Komprachcice,1,1,496840,496840
1609052,Biadacz,1,1,498939,498939
1607022,Chociebórz,1,1,495852,495852
1607035,Pleśnica,1,1,497006,497006
1611045,Poręba,1,1,498030,498030
1601062,Pogorzela,1,1,500636,500636
1606025,Rychnów,1,1,499790,499790
1608015,Szemrowice,1,1,131363,131363
1611055,Błotnica Strzelecka,1,1,503043,503043
1606052,Idzikowice,1,1,504730,504730
1606052,Krzyków,1,1,504752,504752
1611065,Olszowa,1,1,504380,504380
1611065,Stary Ujazd,1,1,504440,504440
1606012,Gręboszów,1,1,493540,493540
1606052,Bukowie,1,1,504700,504700
1609075,Radoszowice,1,1,500145,500145
1609085,Dylaki,1,1,501110,501110
1601035,Tarnów Grodkowski,1,1,495355,495355
1609075,Molestowice,1,1,500122,500122
1604032,Gronowice,1,1,497549,497549
1603042,Kózki,1,1,501653,501653
1603022,Ortowice,1,1,491676,491676
1611055,Sucha,1,1,503356,503356
1611065,Jaryszów,1,1,504321,504321
1611065,Balcarzowice,1,1,504315,504315
1601035,Zielonkowice,1,1,495438,495438
1601035,Wojnowiczki,1,1,495409,495409
1603042,Maciowakrze,1,1,501682,501682
1603042,Radoszowy,1,1,501802,501802
1603062,Bytków,1,1,502776,502776
1603052,Połowa,1,1,502167,502167
1606042,Pieczyska,1,1,503824,503824
1606042,Bąkowice,1,1,503669,503669
1604025,Krasków,1,1,496426,496426
1603062,Gierałtowice,1,1,502807,502807
1603062,Komorno,1,1,502820,502820
1607065,Lubiatów,1,1,500814,500814
1611022,Jemielnica,1,1,495697,495697
1605025,Dąbrówka Górna,1,1,497213,497213
1605015,Obrowiec,1,1,495007,495007
1610015,Rostkowice,1,1,491535,491535
1610015,Radostynia,1,1,491512,491512
1601052,Borucice,1,1,498483,498483
1601052,Mąkoszyce,1,1,498595,498595
1604032,Lasowice Wielkie,1,1,497762,497762
1602035,Lwowiany,1,1,494373,494373
1610045,Szybowice,1,1,502747,502747
1602035,Mokre,1,1,494396,494396
1608062,Słowików,1,1,145158,145158
1608062,Rudniki,1,1,145129,145129
1609042,Domecko,1,1,496797,496797
1607015,Gierałcice,1,1,494686,494686
1610025,Dzierżysławice,1,1,493770,493770
1601045,Buszyce,1,1,498129,498129
1607035,Rynarcice,1,1,497093,497093
1601045,Ptakowice,1,1,498253,498253
1610032,Jasiona,1,1,498342,498342
1610032,Nowy Browiniec,1,1,498388,498388
1610045,Czyżowice,1,1,502612,502612
1605055,Krępna,1,1,505527,505527
1601052,Nowe Kolnie,1,1,498632,498632
1607022,Goworowice,1,1,495875,495875
1607015,Stary Las,1,1,494858,494858
1607022,Karłowice Wielkie,1,1,495912,495912
1607022,Kłodobok,1,1,495929,495929
1607022,Ogonów,1,1,495941,495941
1610025,Twardawa,1,1,493936,493936
1610025,Rzepcze,1,1,493899,493899
1609075,Grodziec,1,1,500027,500027
1604025,Łowkowice,1,1,496521,496521
1609075,Gościejowice,1,1,499940,499940
1611045,Raszowa,1,1,498046,498046
1609092,Stare Siołkowice,1,1,502405,502405
1611045,Góra Świętej Anny,1,1,497970,497970
1609092,Rybna,1,1,502374,502374
1609092,Popielowska Kolonia,1,1,502285,502285
1607022,Wilemowice,1,1,495964,495964
1607075,Dziewiętlice,1,1,501245,501245
1607075,Gościce,1,1,501251,501251
1606025,Przeczów,1,1,499784,499784
1602035,Równe,1,1,494500,494500
1601035,Osiek Grodkowski,1,1,495289,495289
1602045,Chróścielów,1,1,495987,495987
1606025,Michalice,1,1,499637,499637
1601022,Bierzów,1,1,491972,491972
1606052,Pszeniczna,1,1,504812,504812
1609075,Szydłowiec Śląski,1,1,500211,500211
1609092,Kaniów,1,1,502204,502204
1601022,Małujowice,1,1,492032,492032
1601022,Prędocin,1,1,492061,492061
1608015,Makowczyce,1,1,131216,131216
1607082,Prusinowice,1,1,501481,501481
1608015,Pietraszów,1,1,131245,131245
